Data File Name,2100 expert_Eukaryote Total RNA Pico_DE13805791_2015-08-26_14-49-17.xad
24.4,125.703
24.45,132.1989
24.5,139.012
24.55,146.5793
24.6,154.0796
24.65,162.1547
24.7,170.501
24.75,178.5242
24.8,185.7459
24.85,192.0683
24.9,198.0097
24.95,203.7885
25,210.328
25.05,217.6886
25.1,225.5473
25.15,232.9348
25.2,238.1331
25.25,240.2455
25.3,239.4394
25.35,236.649
25.4,232.9086
25.45,229.3721
25.5,226.8709
25.55,225.2861
25.6,224.8569
25.65,225.8586
25.7,228.7434
25.75,234.3827
25.8,242.5373
25.85,252.5749
25.9,263.0312
25.95,267.2138
26,260.5587
26.05,241.9317
26.1,216.6918
26.15,191.6297
26.2,172.8522
26.25,162.5534
26.3,158.2827
26.35,156.4757
26.4,154.6734
26.45,152.1191
26.5,147.8785
26.55,141.5701
26.6,133.6673
26.65,125.5408
26.7,118.3943
26.75,112.8948
26.8,109.2008
26.85,106.6894
26.9,104.8286
26.95,103.2885
27,101.9103
27.05,100.6307
27.1,100.2314
27.15,100.9753
27.2,103.0453
27.25,105.1176
27.3,106.2885
27.35,105.4083
27.4,102.1961
27.45,97.47156
27.5,92.44219
27.55,87.55919
27.6,82.91733
27.65,78.76115
27.7,75.68313
27.75,74.34419
27.8,75.35503
27.85,78.11597
27.9,80.186
27.95,80.28974
28,78.14378
28.05,75.0323
28.1,72.37845
28.15,71.04643
28.2,70.92412
28.25,70.76028
28.3,69.82876
28.35,67.9688
28.4,65.76646
28.45,64.36313
28.5,64.34418
28.55,65.59914
28.6,66.93122
28.65,67.1833
28.7,65.93906
28.75,63.58199
28.8,60.76664
28.85,58.00985
28.9,55.68436
28.95,53.83764
29,52.32427
29.05,51.27589
29.1,50.66468
29.15,50.28371
29.2,50.13799
29.25,49.95007
29.3,49.30534
29.35,48.07369
29.4,46.19384
29.45,43.91146
29.5,41.71182
29.55,40.02814
29.6,38.86727
29.65,38.01752
29.7,37.36794
29.75,36.76115
29.8,36.20524
29.85,35.69559
29.9,35.32219
29.95,35.00076
30,34.49337
30.05,33.76598
30.1,32.79455
30.15,31.61558
30.2,30.39877
30.25,29.50414
30.3,29.06775
30.35,29.09957
30.4,29.85733
30.45,30.97444
30.5,32.2946
30.55,33.31556
30.6,33.75514
30.65,33.46358
30.7,32.56393
30.75,31.41743
30.8,30.19436
30.85,28.9941
30.9,27.81133
30.95,26.54712
31,25.13433
31.05,23.62368
31.1,22.20598
31.15,20.99574
31.2,20.1048
31.25,19.58965
31.3,19.49734
31.35,19.53212
31.4,19.46942
31.45,19.15116
31.5,18.44234
31.55,17.46831
31.6,16.3819
31.65,15.30686
31.7,14.15556
31.75,12.96579
31.8,11.71595
31.85,10.51442
31.9,9.492765
31.95,8.753817
32,8.188841
32.05,7.752349
32.1,7.387912
32.15,6.967241
32.2,6.498637
32.25,6.040244
32.3,5.563084
32.35,5.059331
32.4,4.563233
32.45,4.144696
32.5,3.82421
32.55,3.545465
32.6,3.360134
32.65,3.196129
32.7,3.010463
32.75,2.814481
32.8,2.639122
32.85,2.46823
32.9,2.262659
32.95,2.084826
33,1.936012
33.05,1.807739
33.1,1.667936
33.15,1.544343
33.2,1.414373
33.25,1.326385
33.3,1.27537
33.35,1.266377
33.4,1.258701
33.45,1.216871
33.5,1.150686
33.55,1.055222
33.6,0.9753783
33.65,0.8886292
33.7,0.839932
33.75,0.7981345
33.8,0.7544147
33.85,0.7064705
33.9,0.658739
33.95,0.6137698
34,0.5745841
34.05,0.5405626
34.1,0.5147562
34.15,0.4974594
34.2,0.472299
34.25,0.4442108
34.3,0.4057229
34.35,0.3884716
34.4,0.3705013
34.45,0.3656503
34.5,0.3476552
34.55,0.3382327
34.6,0.3240714
34.65,0.3145345
34.7,0.3023516
34.75,0.2853096
34.8,0.2773273
34.85,0.2636484
34.9,0.2555782
34.95,0.2444792
35,0.2496085
35.05,0.2424188
35.1,0.2534155
35.15,0.2702841
35.2,0.2724979
35.25,0.2472187
35.3,0.2250451
35.35,0.2043214
35.4,0.1964878
35.45,0.203416
35.5,0.2030513
35.55,0.2083535
35.6,0.2025495
35.65,0.1936849
35.7,0.1849578
35.75,0.1937506
35.8,0.1992838
35.85,0.1870933
35.9,0.1712713
35.95,0.1611222
36,0.1514567
36.05,0.1580713
36.1,0.1739958
36.15,0.1696096
36.2,0.1643316
36.25,0.1696144
36.3,0.1802808
36.35,0.1865711
36.4,0.1919837
36.45,0.1939113
36.5,0.1788956
36.55,0.1727244
36.6,0.1870269
36.65,0.2012125
36.7,0.2047479
36.75,0.2036155
36.8,0.1788832
36.85,0.160168
36.9,0.1737425
36.95,0.1886233
37,0.2000707
37.05,0.2046135
37.1,0.2036554
37.15,0.1918692
37.2,0.1724642
37.25,0.1805821
37.3,0.1895082
37.35,0.2016564
37.4,0.2213637
37.45,0.2274988
37.5,0.2241728
37.55,0.2025136
37.6,0.2244558
37.65,0.2372861
37.7,0.2312888
37.75,0.2147084
37.8,0.1886338
37.85,0.1783201
37.9,0.1906433
37.95,0.2176348
38,0.2223703
38.05,0.2029517
38.1,0.1663206
38.15,0.1524953
38.2,0.1449954
38.25,0.1646236
38.3,0.1776542
38.35,0.1859643
38.4,0.1837219
38.45,0.1804892
38.5,0.1806903
38.55,0.176185
38.6,0.1622536
38.65,0.1480291
38.7,0.1391135
38.75,0.1439528
38.8,0.1656851
38.85,0.1820963
38.9,0.1965373
38.95,0.1927579
39,0.1871806
39.05,0.1709933
39.1,0.1615955
39.15,0.1590668
39.2,0.1543929
39.25,0.1592349
39.3,0.1652248
39.35,0.1649108
39.4,0.1500787
39.45,0.1407027
39.5,0.1346954
39.55,0.145275
39.6,0.1609918
39.65,0.1770408
39.7,0.174935
39.75,0.1657467
39.8,0.1535218
39.85,0.1391739
39.9,0.126147
39.95,0.1177865
40,0.1222365
40.05,0.12205
40.1,0.1268107
40.15,0.1414574
40.2,0.1489192
40.25,0.149014
40.3,0.1370983
40.35,0.1340437
40.4,0.136673
40.45,0.1448029
40.5,0.1497604
40.55,0.1450428
40.6,0.1419705
40.65,0.1253578
40.7,0.1221004
40.75,0.1224744
40.8,0.1343139
40.85,0.1320079
40.9,0.1399817
40.95,0.1503287
41,0.1588241
41.05,0.1613579
41.1,0.1676836
41.15,0.1623662
41.2,0.1545657
41.25,0.1641661
41.3,0.1758104
41.35,0.1797104
41.4,0.1625683
41.45,0.1403881
41.5,0.11091
41.55,0.1204229
41.6,0.1394542
41.65,0.1496398
41.7,0.1446555
41.75,0.1276957
41.8,0.1148432
41.85,9.832819E-02
41.9,0.1001936
41.95,0.1063847
42,0.1051615
42.05,0.1397396
42.1,0.1456401
42.15,0.1451957
42.2,0.1259638
42.25,0.1048007
42.3,9.118165E-02
42.35,8.277826E-02
42.4,0.0848364
42.45,9.434654E-02
42.5,0.1183424
42.55,0.1462817
42.6,0.151693
42.65,0.1551793
42.7,0.1538618
42.75,0.1477684
42.8,0.1401151
42.85,0.1515112
42.9,0.1554718
42.95,0.1594645
43,0.1792196
43.05,0.1732603
43.1,0.1408603
43.15,0.1159934
43.2,0.1002193
43.25,9.865609E-02
43.3,0.1245251
43.35,0.1640992
43.4,0.1555431
43.45,0.15098
43.5,0.1508952
43.55,0.1376938
43.6,0.12221
43.65,0.1245687
43.7,0.1315747
43.75,0.1335593
43.8,0.1449147
43.85,0.1338177
43.9,0.1288437
43.95,0.1349885
44,0.1475487
44.05,0.1552059
44.1,0.1633163
44.15,0.1541838
44.2,0.148746
44.25,0.1566224
44.3,0.173011
44.35,0.1707106
44.4,0.1564658
44.45,0.1473884
44.5,0.1386127
44.55,0.1256517
44.6,0.1255311
44.65,0.1171258
44.7,0.1088075
44.75,0.1024749
44.8,0.1175147
44.85,0.1330068
44.9,0.1416214
44.95,0.1421486
45,0.1386595
45.05,0.1367941
45.1,0.1253565
45.15,0.1066474
45.2,7.469946E-02
45.25,7.275762E-02
45.3,8.852994E-02
45.35,0.1197115
45.4,0.1385407
45.45,0.142097
45.5,0.1306857
45.55,0.1206576
45.6,0.1158887
45.65,0.1183917
45.7,0.1272289
45.75,0.1316225
45.8,0.1308125
45.85,0.1260992
45.9,0.1193009
45.95,0.1112574
46,9.072252E-02
46.05,9.409826E-02
46.1,0.1120743
46.15,0.1245287
46.2,0.1359788
46.25,0.1268091
46.3,0.1090086
46.35,8.841339E-02
46.4,8.330872E-02
46.45,9.325786E-02
46.5,9.110063E-02
46.55,0.10483
46.6,0.1210039
46.65,0.1348909
46.7,0.1316987
46.75,0.1136035
46.8,0.1047123
46.85,8.940367E-02
46.9,9.391219E-02
46.95,0.1133363
47,0.1253934
47.05,0.1264146
47.1,0.1239358
47.15,0.1201012
47.2,0.1017792
47.25,9.777027E-02
47.3,9.264278E-02
47.35,8.550131E-02
47.4,0.0974312
47.45,0.1058947
47.5,0.1000496
47.55,0.1003174
47.6,0.0980984
47.65,7.885431E-02
47.7,6.499188E-02
47.75,6.927513E-02
47.8,6.485242E-02
47.85,5.864757E-02
47.9,8.675151E-02
47.95,0.1058885
48,9.806121E-02
48.05,0.1049316
48.1,0.1076371
48.15,0.1010924
48.2,9.823085E-02
48.25,9.945346E-02
48.3,9.978317E-02
48.35,9.130313E-02
48.4,7.788653E-02
48.45,6.755777E-02
48.5,6.750211E-02
48.55,7.229967E-02
48.6,8.274476E-02
48.65,0.1060182
48.7,0.1241642
48.75,0.1363228
48.8,0.1394787
48.85,0.1252204
48.9,9.577886E-02
48.95,9.109293E-02
49,0.1181512
49.05,0.1471914
49.1,0.1639924
49.15,0.1588044
49.2,0.1508905
49.25,0.1252359
49.3,0.1113887
49.35,0.1206191
49.4,0.122621
49.45,0.1202565
49.5,0.1193998
49.55,0.1227937
49.6,0.1166748
49.65,0.1052124
49.7,0.1023543
49.75,8.816007E-02
49.8,7.874751E-02
49.85,5.881157E-02
49.9,6.432678E-02
49.95,7.787112E-02
50,8.374672E-02
50.05,8.715017E-02
50.1,9.130137E-02
50.15,0.1013681
50.2,0.1082064
50.25,0.113128
50.3,0.106703
50.35,9.462374E-02
50.4,9.441638E-02
50.45,0.1129803
50.5,0.1447216
50.55,0.1576718
50.6,0.1521653
50.65,0.1243817
50.7,0.1098045
50.75,0.1004123
50.8,0.0916376
50.85,8.091477E-02
50.9,6.425568E-02
50.95,6.000301E-02
51,6.213555E-02
51.05,8.043871E-02
51.1,0.101624
51.15,0.1055427
51.2,0.1044632
51.25,0.0972804
51.3,8.081192E-02
51.35,6.395528E-02
51.4,5.347713E-02
51.45,5.684962E-02
51.5,6.872083E-02
51.55,9.181197E-02
51.6,0.1222201
51.65,0.1427805
51.7,0.1449539
51.75,0.1511747
51.8,0.1334323
51.85,0.1170348
51.9,9.992104E-02
51.95,9.722418E-02
52,0.1063334
52.05,0.1001644
52.1,9.438745E-02
52.15,8.828322E-02
52.2,8.514584E-02
52.25,5.765515E-02
52.3,4.796654E-02
52.35,4.782487E-02
52.4,2.100011E-02
52.45,2.504519E-02
52.5,4.634666E-02
52.55,5.840207E-02
52.6,5.083291E-02
52.65,5.460883E-02
52.7,6.912279E-02
52.75,6.924959E-02
52.8,7.479005E-02
52.85,8.753613E-02
52.9,9.128512E-02
52.95,9.150296E-02
53,7.457754E-02
53.05,5.422828E-02
53.1,2.581481E-02
53.15,1.159666E-02
53.2,0.0243172
53.25,4.265433E-02
53.3,5.478414E-02
53.35,5.125322E-02
53.4,3.251383E-02
53.45,8.984714E-03
53.5,2.639603E-03
53.55,3.301476E-02
53.6,7.422734E-02
53.65,0.1011824
53.7,0.1098888
53.75,8.825088E-02
53.8,0.0571233
53.85,4.160213E-02
53.9,4.957149E-02
53.95,5.955275E-02
54,5.622961E-02
54.05,5.488715E-02
54.1,4.072833E-02
54.15,2.199208E-02
54.2,2.585491E-02
54.25,4.117723E-02
54.3,0.0608259
54.35,8.604357E-02
54.4,0.1131995
54.45,0.1106154
54.5,9.345102E-02
54.55,8.336311E-02
54.6,6.456465E-02
54.65,4.306283E-02
54.7,2.810304E-02
54.75,2.209242E-02
54.8,3.627702E-02
54.85,5.752839E-02
54.9,7.432388E-02
54.95,8.184096E-02
55,6.726837E-02
55.05,5.768819E-02
55.1,4.549514E-02
55.15,3.925722E-02
55.2,4.839248E-02
55.25,5.486236E-02
55.3,6.150361E-02
55.35,5.948177E-02
55.4,7.031018E-02
55.45,7.664897E-02
55.5,8.790459E-02
55.55,8.801936E-02
55.6,7.512555E-02
55.65,0.0652024
55.7,4.449792E-02
55.75,4.983121E-02
55.8,5.598713E-02
55.85,0.0587584
55.9,3.951695E-02
55.95,0.0134365
56,8.122832E-03
56.05,1.968711E-02
56.1,0.0472056
56.15,0.0724524
56.2,8.073521E-02
56.25,6.884735E-02
56.3,4.361786E-02
56.35,3.495895E-02
56.4,5.105505E-02
56.45,6.265471E-02
56.5,6.131429E-02
56.55,4.802777E-02
56.6,2.970158E-02
56.65,1.374676E-02
56.7,-1.691035E-03
56.75,2.526188E-03
56.8,6.21329E-03
56.85,2.218088E-02
56.9,4.794462E-02
56.95,5.537368E-02
57,4.553441E-02
57.05,3.202941E-02
57.1,2.618337E-02
57.15,2.195379E-02
57.2,0.0241609
57.25,3.248953E-02
57.3,0.0373434
57.35,0.0442322
57.4,5.546121E-02
57.45,4.306056E-02
57.5,3.482363E-02
57.55,2.644549E-02
57.6,3.100895E-02
57.65,4.427135E-02
57.7,6.497538E-02
57.75,7.139575E-02
57.8,6.399357E-02
57.85,5.233514E-02
57.9,4.105933E-02
57.95,4.284579E-02
58,0.0489698
58.05,6.694087E-02
58.1,7.279323E-02
58.15,7.045586E-02
58.2,5.326575E-02
58.25,0.046861
58.3,0.050781
58.35,4.038943E-02
58.4,2.731952E-02
58.45,2.212331E-02
58.5,4.011786E-02
58.55,6.948739E-02
58.6,8.414309E-02
58.65,7.715186E-02
58.7,4.952838E-02
58.75,2.104985E-02
58.8,8.883494E-03
58.85,2.841039E-02
58.9,4.438019E-02
58.95,4.726139E-02
59,5.509439E-02
59.05,6.470361E-02
59.1,5.179739E-02
59.15,4.576235E-02
59.2,4.049288E-02
59.25,3.641129E-02
59.3,3.777269E-02
59.35,4.083132E-02
59.4,0.0445741
59.45,2.987023E-02
59.5,0.0412593
59.55,4.755664E-02
59.6,4.326201E-02
59.65,3.594575E-02
59.7,0.0341287
59.75,4.441092E-02
59.8,5.174817E-02
59.85,5.580053E-02
59.9,5.828977E-02
59.95,4.605529E-02
60,2.857868E-02
60.05,2.969726E-02
60.1,4.408685E-02
60.15,4.531088E-02
60.2,3.262107E-02
60.25,2.356719E-02
60.3,2.564846E-02
60.35,2.830199E-02
60.4,2.975273E-02
60.45,2.001786E-02
60.5,1.359141E-02
60.55,2.029058E-02
60.6,2.454603E-02
60.65,1.437217E-02
60.7,1.169011E-02
60.75,5.146448E-03
60.8,-5.568084E-03
60.85,2.070729E-02
60.9,4.662206E-02
60.95,4.652152E-02
61,3.690285E-02
61.05,3.359126E-02
61.1,3.254021E-02
61.15,2.958834E-02
61.2,3.768652E-02
61.25,4.528878E-02
61.3,0.039875
61.35,2.443189E-02
61.4,3.344074E-02
61.45,5.356322E-02
61.5,8.088279E-02
61.55,9.688803E-02
61.6,9.265611E-02
61.65,7.352905E-02
61.7,4.524637E-02
61.75,4.343924E-02
61.8,5.350335E-02
61.85,5.937702E-02
61.9,5.855405E-02
61.95,5.555566E-02
62,4.008075E-02
62.05,3.035221E-02
62.1,3.473796E-02
62.15,2.334112E-02
62.2,2.189302E-02
62.25,4.850081E-02
62.3,7.273368E-02
62.35,7.808892E-02
62.4,7.628386E-02
62.45,7.835338E-02
62.5,0.0805741
62.55,8.491547E-02
62.6,0.0865373
62.65,6.746152E-02
62.7,5.179017E-02
62.75,5.217649E-02
62.8,5.504591E-02
62.85,6.095839E-02
62.9,6.143342E-02
62.95,4.937913E-02
63,5.447103E-02
63.05,7.797306E-02
63.1,8.494329E-02
63.15,6.934886E-02
63.2,0.0449983
63.25,1.763303E-02
63.3,6.323959E-03
63.35,1.399291E-02
63.4,2.671329E-02
63.45,1.807198E-02
63.5,1.321019E-02
63.55,6.615565E-03
63.6,-2.939199E-03
63.65,-1.204815E-02
63.7,-1.618003E-02
63.75,-1.766502E-02
63.8,4.300266E-03
63.85,0.0146349
63.9,1.081715E-02
63.95,-2.677548E-03
64,-1.835608E-02
64.05,1.571509E-03
64.1,2.452868E-02
64.15,4.195628E-02
64.2,3.680367E-02
64.25,3.017462E-02
64.3,3.969012E-02
64.35,0.046138
64.4,4.926813E-02
64.45,3.807706E-02
64.5,0.0259347
64.55,3.271241E-02
64.6,4.427268E-02
64.65,7.175785E-02
64.7,7.873508E-02
64.75,6.681962E-02
64.8,7.081401E-02
64.85,6.236962E-02
64.9,5.463155E-02
64.95,4.375839E-02
65,4.375839E-02
65.05,4.375839E-02
65.1,4.375839E-02
65.15,4.375839E-02
65.2,4.375839E-02
65.25,4.375839E-02
65.3,4.375839E-02
65.35,4.375839E-02
65.4,4.375839E-02
65.45,4.375839E-02
65.5,4.375839E-02
65.55,4.375839E-02
65.6,4.375839E-02
65.65,4.375839E-02
65.7,4.375839E-02
65.75,4.375839E-02
65.8,4.375839E-02
65.85,4.375839E-02
65.9,4.375839E-02
65.95,4.375839E-02
66,4.375839E-02
66.05,4.375839E-02
66.1,4.375839E-02
66.15,4.375839E-02
66.2,4.375839E-02
66.25,4.375839E-02
66.3,4.375839E-02
66.35,4.375839E-02
66.4,4.375839E-02
66.45,4.375839E-02
66.5,4.375839E-02
66.55,4.375839E-02
66.6,4.375839E-02
66.65,4.375839E-02
66.7,4.375839E-02
66.75,4.375839E-02
66.8,4.375839E-02
66.85,4.375839E-02
66.9,4.375839E-02
66.95,4.375839E-02
67,4.375839E-02
67.05,4.375839E-02
67.1,4.375839E-02
67.15,4.375839E-02
67.2,4.375839E-02
67.25,4.375839E-02
67.3,4.375839E-02
67.35,4.375839E-02
67.4,4.375839E-02
67.45,4.375839E-02
67.5,4.375839E-02
67.55,4.375839E-02
67.6,4.375839E-02
67.65,4.375839E-02
67.7,4.375839E-02
67.75,4.375839E-02
67.8,4.375839E-02
67.85,4.375839E-02
67.9,4.375839E-02
67.95,4.375839E-02
68,4.375839E-02
68.05,4.375839E-02
68.1,4.375839E-02
68.15,4.375839E-02
68.2,4.375839E-02
68.25,4.375839E-02
68.3,4.375839E-02
68.35,4.375839E-02
68.4,4.375839E-02
68.45,4.375839E-02
68.5,4.375839E-02
68.55,4.375839E-02
68.6,4.375839E-02
68.65,4.375839E-02
68.7,4.375839E-02
68.75,4.375839E-02
68.8,4.375839E-02
68.85,4.375839E-02
68.9,4.375839E-02
68.95,4.375839E-02
69,4.375839E-02
69.05,4.375839E-02
69.1,4.375839E-02
69.15,4.375839E-02
69.2,4.375839E-02
69.25,4.375839E-02
69.3,4.375839E-02
69.35,4.375839E-02
69.4,4.375839E-02
69.45,4.375839E-02
69.5,4.375839E-02
69.55,4.375839E-02
69.6,4.375839E-02
69.65,4.375839E-02
69.7,4.375839E-02
69.75,4.375839E-02
69.8,4.375839E-02
69.85,4.375839E-02
69.9,4.375839E-02
69.95,4.375839E-02
 
Alignment,On
